Mon Nov  9 12:14:47 2020
Joystick Mode (120s)
{'Time': 9649, 'Left_wheel_dist': -4, 'Right_wheel_dist': 0, 'IMU_roll': 0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.89, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.81, 'Loop_dt': 24, 'Acc_Accu': 1141}
{'Time': 116856, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 116960, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 117063, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 117154, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 117258, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 117361, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 117465, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 117556, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 117659, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 117763, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 117854, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 117957, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 118061, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 118163, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 118254, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 118358, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 118460, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 118563, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4031, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 118654, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 118757, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 118860, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 118964, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4031, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 119055, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 119158, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 119262, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 119365, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 119456, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 119560, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 119663, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 119767, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 119858, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 119961, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 120065, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 120167, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.82, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 120258, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 120361, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 120464, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 120567, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 120658, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 120761, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 120864, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 120968, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 121058, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 121161, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 121265, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 121368, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 121459, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 121563, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 121666, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 121769, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 121861, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 121964, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 122067, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 122159, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 122262, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 122365, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 122468, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 122560, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 122663, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 122766, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 122869, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 122960, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 123063, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 123166, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 123270, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 123361, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 123464, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 123568, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 123671, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 123762, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 123866, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 123969, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 124072, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 124164, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 124267, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 124370, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 124462, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 124565, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 124668, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 124771, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 124861, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 124964, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 125067, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 125170, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 125274, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
