Mon Nov  9 12:05:36 2020
Joystick Mode (120s)
{'Time': 9649, 'Left_wheel_dist': -19, 'Right_wheel_dist': -13, 'IMU_roll': -0.01, 'IMU_pitch': -0.07, 'IMU_yaw': 3.60, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': 0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 24, 'Acc_Accu': 1140}
{'Time': 109952, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 110053, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 110155, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 110258, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 110360, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 110451, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 110554, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 110656, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 110758, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 110860, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.80, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 110950, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 111052, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 111155, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 111257, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 111360, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 111461, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 111552, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': 0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 111654, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 111756, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 111858, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 111961, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 112052, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 112154, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 112257, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 112358, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 112461, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 112552, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 112654, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 112756, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 112859, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 112961, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 113063, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': 0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 113155, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.82, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 113256, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 113358, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.80, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 113461, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 113563, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 113654, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 113757, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.80, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 113859, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 113961, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.80, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 114063, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 114153, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 114255, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 114358, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 114460, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 114563, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 114664, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': 0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 114755, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 114857, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 114959, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.80, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 115061, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 115164, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 115266, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': 0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 115357, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 115460, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 115561, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 115664, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 115756, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.80, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.82, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 115857, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.80, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 115959, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 116062, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.82, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 116164, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.80, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 116267, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.82, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 116358, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 116460, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 116562, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 116664, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 116766, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 116857, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': 0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 116960, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 117062, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 117165, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': 0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 117266, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 117368, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 117459, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 117561, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 117663, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.80, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 117766, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 117868, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 117959, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 118062, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': 0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 118163, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 118265, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 118368, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 118458, 'Left_wheel_dist': -679, 'Right_wheel_dist': -630, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
