Mon Nov  9 11:56:06 2020
Joystick Mode (120s)
{'Time': 9643, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.00, 'IMU_pitch': 0.04, 'IMU_yaw': 5.16, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.80, 'Loop_dt': 25, 'Acc_Accu': 1137}
{'Time': 113824, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.96, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.77, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 113915, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.77, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 114017, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.77, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 114119, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.77, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 114222, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.77, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 114323, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.77, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 114425, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.77, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 114516, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.78, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 114618, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.77, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 114720, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.77, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 114823, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.78, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 114925, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.78, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 115016, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 115119, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.06, 'IMU_yaw': 4.98, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 115221, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 115323, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 115425, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.98, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 115515, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 115617, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 115720, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.98, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 115823, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2278, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 115926, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 116017, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 116119, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 116221, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 116323, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 116425, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 116528, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 116619, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.96, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 116721, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 116824, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 116925, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 117027, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 117118, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 117220, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 117322, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 117425, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 117527, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 117618, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 117721, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 117822, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 117924, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 118027, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 118129, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 118220, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 118323, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 118425, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 118528, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 118629, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 118720, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 118822, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 118924, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2278, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 119026, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 119129, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 119230, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 119321, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 119424, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 119526, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 119628, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 119731, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 119821, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 119923, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 120026, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 120128, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 120230, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 120322, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.98, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 120423, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 120525, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 120628, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 120730, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 120833, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 120924, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 121026, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 121128, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 121230, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 121332, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 121423, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 121526, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 121628, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 121731, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 121832, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 121934, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 122025, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 122127, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 122229, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
